Time_hr,HeartRate,RespirationRate,MAP,Phase,SleepQuality,FatigueIndex,RiskFlag
16.155561111111425,72.3236413330291,15.435978124801776,78.50910825102545,MotionSickness,60,100.0,True
16.172227777778094,75.92865205458158,13.535619607804552,77.0237824493228,MotionSickness,60,100.0,True
16.188894444444763,67.19322137682323,14.485198231477707,76.70078873479667,MotionSickness,60,100.0,True
16.20556111111143,68.24505835768159,13.760382844565353,78.25167211044166,MotionSickness,60,100.0,True
16.222227777778095,67.19616618864345,14.365487345038504,77.18106889497527,MotionSickness,60,100.0,True
16.238894444444764,69.61759112992372,15.565779531203255,75.78152573279398,MotionSickness,60,100.0,True
16.255561111111433,73.31890981805098,14.5086595430181,77.33487363704327,MotionSickness,60,100.0,True
16.2722277777781,73.57256352843831,12.22658546119032,78.67918524651037,MotionSickness,60,100.0,True
16.288894444444765,72.82882253798566,14.45399563144696,77.64379306636073,MotionSickness,60,100.0,True
16.305561111111434,67.7617023483229,15.232863743309009,75.17298280350363,MotionSickness,60,100.0,True
16.322227777778103,65.06968969010207,13.778403830001897,79.97812924275108,MotionSickness,60,100.0,True
16.33889444444477,72.16306075617115,14.995634806117833,72.52237712611333,MotionSickness,60,100.0,True
16.355561111111435,70.584671899085,13.309884458848053,77.10726968994312,MotionSickness,60,100.0,True
16.372227777778104,73.37815731514983,12.514460840477726,76.75960309089217,MotionSickness,60,100.0,True
16.388894444444773,74.1058608786638,14.14116901883264,78.29635775574283,MotionSickness,60,100.0,True
16.40556111111144,72.41472429617605,12.243523279253687,79.12332361560547,MotionSickness,60,100.0,True
16.422227777778104,74.28039925612757,13.760228987106409,80.25352961652207,MotionSickness,60,100.0,True
16.438894444444774,72.6876341223452,15.286842262645504,76.57519025329567,MotionSickness,60,100.0,True
16.455561111111443,73.5901941168044,12.09023709425372,79.17316467466696,MotionSickness,60,100.0,True
16.47222777777811,69.88598021139035,12.720503204086102,78.39163677576292,MotionSickness,60,100.0,True
16.488894444444774,71.46116575850563,12.967967754838423,74.57692124963356,MotionSickness,60,100.0,True
16.505561111111444,72.59032828997087,13.93668014028904,81.80108051086822,MotionSickness,60,100.0,True
16.522227777778113,74.46158542625226,13.634283214353792,75.1224497455196,MotionSickness,60,100.0,True
16.53889444444478,70.81877648332629,15.399136381696087,78.83899454461942,MotionSickness,60,100.0,True
16.555561111111444,73.56350176719634,14.954348329091697,78.7799198883955,MotionSickness,60,100.0,True
16.572227777778114,71.20248362425386,14.495272946068598,78.55127356465816,MotionSickness,60,100.0,True
16.588894444444783,71.64737349801561,14.145630314343885,77.01084623567678,MotionSickness,60,100.0,True
16.60556111111145,74.48855712607222,14.393229776984827,79.65450530228101,MotionSickness,60,100.0,True
16.622227777778114,66.02081888683753,13.138017644686625,74.87926505211381,MotionSickness,60,100.0,True
16.638894444444784,68.11058301577572,14.857210353556612,77.86834242265215,MotionSickness,60,100.0,True
16.655561111111453,67.55344380767154,12.887955745640799,76.87225064689508,MotionSickness,60,100.0,True
16.67222777777812,64.99915164045508,14.83537699390223,76.64540411586594,MotionSickness,60,100.0,True
16.688894444444784,69.96520667953448,15.18614250211883,78.85749557490709,MotionSickness,60,100.0,True
16.705561111111454,74.24830169918322,14.210864602088087,80.15495708543936,MotionSickness,60,100.0,True
16.722227777778123,71.14534780085228,13.823786941038025,77.31348847632627,MotionSickness,60,100.0,True
16.73889444444479,72.59337024582555,14.400309908309673,79.56136217985156,MotionSickness,60,100.0,True
16.755561111111454,75.26765249013238,11.138481629899328,78.09948133088919,MotionSickness,60,100.0,True
16.772227777778124,75.98305839680307,14.302258218485461,76.21453558152399,MotionSickness,60,100.0,True
16.788894444444793,71.79258619582158,13.886646002160193,77.48409581351787,MotionSickness,60,100.0,True
16.80556111111146,76.06075766870819,13.949371886943009,77.40102821841677,MotionSickness,60,100.0,True
16.822227777778124,72.27637997530233,14.706532512897827,76.60668017498911,MotionSickness,60,100.0,True
16.838894444444794,69.48780532851761,13.925231078435273,78.85696585731166,MotionSickness,60,100.0,True
16.855561111111463,70.21679894340379,12.859793143348842,78.46929237540952,MotionSickness,60,100.0,True
16.87222777777813,67.55839046230496,13.858597329174621,74.81870060346117,MotionSickness,60,100.0,True
16.888894444444794,69.33559843879904,14.067555484080824,74.69694800952128,MotionSickness,60,100.0,True
16.905561111111464,70.92594993577671,14.114933911581012,78.84936890641151,MotionSickness,60,100.0,True
16.922227777778133,74.4107550581358,14.161919367285067,76.36942714241093,MotionSickness,60,100.0,True
16.9388944444448,77.16230949349796,15.039369044918553,78.60408231020065,MotionSickness,60,100.0,True
16.955561111111464,67.85345545386888,12.913965446965852,79.56186315621838,MotionSickness,60,100.0,True
16.972227777778134,73.17848240477976,14.17570045616485,75.45809432518888,MotionSickness,60,100.0,True
16.988894444444803,68.8783681825274,15.289929698618241,75.17692549084762,MotionSickness,60,100.0,True
17.00556111111147,73.4240912653896,12.265388503062805,81.34886336479059,MotionSickness,60,100.0,True
17.022227777778134,71.60674004793682,14.179646680780053,78.70314156592492,MotionSickness,60,100.0,True
17.038894444444804,66.50728252245742,13.414621498026957,77.16151868665345,MotionSickness,60,100.0,True
17.055561111111473,74.78489097470545,13.629289615526895,76.13211909470748,MotionSickness,60,100.0,True
17.07222777777814,70.1849978615738,13.095192496785579,76.97911830218544,MotionSickness,60,100.0,True
17.088894444444804,70.39829928487934,13.830449284299556,75.61885532777337,MotionSickness,60,100.0,True
17.105561111111474,68.79074276613093,15.841255614426904,79.76682434818117,MotionSickness,60,100.0,True
17.122227777778143,70.03715016993733,12.735569638822787,76.44649769278736,MotionSickness,60,100.0,True
17.13889444444481,73.28367132208476,12.830389997521173,80.18706917643253,MotionSickness,60,100.0,True
17.155561111111474,71.43226697719078,12.698065429836495,77.19874216045997,MotionSickness,60,100.0,True
17.172227777778144,72.98598600684744,15.727418286628101,75.91329963276537,MotionSickness,60,100.0,True
17.188894444444813,73.08576556178653,13.537660294478712,77.1473968239724,MotionSickness,60,100.0,True
17.20556111111148,75.9619849665845,13.974360939652327,72.75166644499717,MotionSickness,60,100.0,True
17.222227777778144,70.97164154740686,13.59721705889376,77.75846284665198,MotionSickness,60,100.0,True
17.238894444444814,67.5694265494628,13.055577121596908,77.65976161773968,MotionSickness,60,100.0,True
17.255561111111483,75.20166724971595,13.764849353385564,79.64948549309594,MotionSickness,60,100.0,True
17.27222777777815,71.00553548370823,16.45824360573656,74.22739014403324,MotionSickness,60,100.0,True
17.288894444444814,75.34377733373213,15.392070920974255,80.3237327217271,MotionSickness,60,100.0,True
17.305561111111484,73.15013133954741,13.147062182207728,79.64119858999531,MotionSickness,60,100.0,True
17.322227777778153,71.60658740938996,14.647574103061686,80.50408712739733,MotionSickness,60,100.0,True
17.33889444444482,73.04632768213888,13.168477227333623,77.89455724799173,MotionSickness,60,100.0,True
17.355561111111484,77.8530376803789,12.22363236115378,80.0277936682055,MotionSickness,60,100.0,True
17.372227777778154,78.23094158716125,15.019510917664629,75.0575119301862,MotionSickness,60,100.0,True
17.388894444444823,72.20814340539833,15.16009284664355,79.42609513040907,MotionSickness,60,100.0,True
17.40556111111149,72.48057177995122,15.0460522510479,76.4576744758001,MotionSickness,60,100.0,True
17.422227777778154,75.22872047239916,13.530134750780427,74.69719633515413,MotionSickness,60,100.0,True
17.438894444444824,69.46301690169796,13.833224265998014,75.75171896367128,MotionSickness,60,100.0,True
17.455561111111493,72.99921111785477,14.749765553658124,78.01106227725855,MotionSickness,60,100.0,True
17.47222777777816,71.92241145613843,14.391496037348107,76.3514015835648,MotionSickness,60,100.0,True
17.488894444444824,72.94172463437266,13.606362528702956,78.7521470633916,MotionSickness,60,100.0,True
17.505561111111493,69.49989358215178,12.380928179881835,74.38352488999196,MotionSickness,60,100.0,True
17.522227777778163,67.2312975200731,14.113875194142013,73.74580491276828,MotionSickness,60,100.0,True
17.53889444444483,65.78104969202613,15.079009639236114,80.74477486828715,MotionSickness,60,100.0,True
17.555561111111494,68.64784766103118,12.802411710965842,79.80760025880286,MotionSickness,60,100.0,True
17.572227777778163,70.623974145182,14.638759381675976,75.90140632817238,MotionSickness,60,100.0,True
17.588894444444833,71.12042524005372,14.331541695133692,77.99400071305892,MotionSickness,60,100.0,True
17.6055611111115,77.81169348728855,14.750148263232333,80.03901412040264,MotionSickness,60,100.0,True
17.622227777778164,75.3179801097219,14.871975499719007,78.83840121658122,MotionSickness,60,100.0,True
17.638894444444833,69.11372665097512,13.305534758074646,78.29644619236696,MotionSickness,60,100.0,True
17.655561111111503,73.04312535735286,12.383040599835054,80.1903081626252,MotionSickness,60,100.0,True
17.67222777777817,70.77876529094902,13.466480474317121,76.53857504959755,MotionSickness,60,100.0,True
17.688894444444834,71.14690848587972,14.889127317527008,78.06235689732925,MotionSickness,60,100.0,True
17.705561111111503,72.55597694824614,13.457996096474028,77.96430272341522,MotionSickness,60,100.0,True
17.722227777778173,73.85751335092618,13.305956676142358,77.45447590465791,MotionSickness,60,100.0,True
17.73889444444484,70.98222454834796,12.178649658075361,77.22038897715849,MotionSickness,60,100.0,True
17.755561111111504,75.19155459820307,15.75264755455094,78.14573647565697,MotionSickness,60,100.0,True
17.772227777778173,68.57418532157278,14.82571364142531,78.06881499197105,MotionSickness,60,100.0,True
17.788894444444843,72.0190171870868,14.769895981274765,75.90314471493095,MotionSickness,60,100.0,True
17.80556111111151,79.7930211797875,14.967725386779474,79.6035918198009,MotionSickness,60,100.0,True
17.822227777778174,72.66923922787582,14.576708361543401,76.04722958446749,MotionSickness,60,100.0,True
17.838894444444843,76.29964351981852,13.755671144820472,77.56353311090565,MotionSickness,60,100.0,True
17.855561111111513,72.27456053451962,13.836235895877799,77.4094390545599,MotionSickness,60,100.0,True
17.87222777777818,73.7423312859894,13.572435635407874,78.71620722531843,MotionSickness,60,100.0,True
17.888894444444844,71.82965041682192,16.634740754415,73.76179211956533,MotionSickness,60,100.0,True
17.905561111111513,71.48877725650739,14.555912031299442,79.78181962985892,MotionSickness,60,100.0,True
17.922227777778183,69.66155280982375,13.536199558648565,76.64601930477568,MotionSickness,60,100.0,True
17.93889444444485,73.29090407687266,14.46549677416628,80.4399265895541,MotionSickness,60,100.0,True
17.955561111111514,69.4453884324427,12.989131082143683,77.04367015096769,MotionSickness,60,100.0,True
17.972227777778183,73.99675570894028,15.504506718589226,77.90231282853198,MotionSickness,60,100.0,True
17.988894444444853,75.25586101333774,13.33893090419286,81.82757208013685,MotionSickness,60,100.0,True
18.00556111111152,73.09959422171168,14.501085432622466,77.44532358241267,SleepDisruption,40,100.0,True
18.022227777778184,71.14125379933293,15.065977629743134,80.47769976934691,SleepDisruption,40,100.0,True
18.038894444444853,73.36189673792609,14.384768544204993,78.07809017112912,SleepDisruption,40,100.0,True
18.055561111111523,71.07398083336076,14.094469991819638,78.83083766058698,SleepDisruption,40,100.0,True
18.07222777777819,74.80664137639545,14.010802084856016,78.13991717882274,SleepDisruption,40,100.0,True
18.088894444444854,66.50578174735463,13.943558903112892,79.69570325260025,SleepDisruption,40,100.0,True
18.105561111111523,70.99317789564407,13.423301511072498,76.62893677429389,SleepDisruption,40,100.0,True
18.122227777778193,66.02756401462801,13.550516570230295,76.03190295396163,SleepDisruption,40,100.0,True
18.13889444444486,67.51481750931839,15.479590373650936,76.72284761924595,SleepDisruption,40,100.0,True
18.155561111111524,76.09158668944173,13.891463367314843,78.19942075264818,SleepDisruption,40,100.0,True
18.172227777778193,74.68555494591506,13.214203730617227,77.55836242889934,SleepDisruption,40,100.0,True
18.188894444444863,69.84155930014563,13.48370240313849,79.42054975294235,SleepDisruption,40,100.0,True
18.20556111111153,67.4924896318773,15.100370680697223,80.60946339964303,SleepDisruption,40,100.0,True
18.222227777778194,63.10641348647505,14.67560663316448,76.04832332552998,SleepDisruption,40,100.0,True
18.238894444444863,70.3695134762021,14.560329178232257,76.53210241677213,SleepDisruption,40,100.0,True
18.255561111111533,79.26124503674221,13.742478801090208,75.1275211633743,SleepDisruption,40,100.0,True
18.2722277777782,73.30465281439095,14.573362470172945,82.06074598151821,SleepDisruption,40,100.0,True
18.288894444444864,70.32128314185154,13.356438875049353,78.60933899824366,SleepDisruption,40,100.0,True
18.305561111111533,73.39524062850091,13.740385968654225,78.95960464010315,SleepDisruption,40,100.0,True
18.322227777778203,67.31712494101667,14.969804487391745,75.3195832299379,SleepDisruption,40,100.0,True
18.33889444444487,71.1080299119071,14.874277678919064,77.99766002198625,SleepDisruption,40,100.0,True
18.355561111111534,72.29843241904722,13.018090154049197,79.01849596882617,SleepDisruption,40,100.0,True
18.372227777778203,71.74169804453686,13.144473547091424,77.49448461893115,SleepDisruption,40,100.0,True
18.388894444444873,74.37241836507025,14.10870215281341,80.1514112496528,SleepDisruption,40,100.0,True
18.40556111111154,73.03393567870816,15.72613237466951,82.62366225128567,SleepDisruption,40,100.0,True
18.422227777778204,74.00497805432398,12.084434835531006,76.1058743458121,SleepDisruption,40,100.0,True
18.438894444444873,69.93488315330772,14.278332939570504,75.9558255080466,SleepDisruption,40,100.0,True
18.455561111111543,74.69344622523164,12.623956668426851,76.24448786894284,SleepDisruption,40,100.0,True
18.47222777777821,76.88681084287198,13.365669006474455,81.21239832003297,SleepDisruption,40,100.0,True
18.488894444444874,69.08955144104576,13.635571581935759,80.08471063405936,SleepDisruption,40,100.0,True
18.505561111111543,69.33691303285632,13.579491656563109,77.7289443644127,SleepDisruption,40,100.0,True
18.522227777778212,76.0073530089607,13.466204060340791,78.07311932880175,SleepDisruption,40,100.0,True
18.538894444444878,71.42596803991482,14.00720706037637,76.36691274760656,SleepDisruption,40,100.0,True
18.555561111111544,76.21146417619967,13.464744433369422,79.78005431548637,SleepDisruption,40,100.0,True
18.572227777778213,70.67239286432344,12.537542615145847,77.2401963517829,SleepDisruption,40,100.0,True
18.588894444444882,76.36513672881213,14.779869612522777,77.47984692109,SleepDisruption,40,100.0,True
18.605561111111548,72.39445745041635,14.75287216714888,79.21757954305852,SleepDisruption,40,100.0,True
18.622227777778214,72.77468646996809,14.843174310022668,77.62401012383356,SleepDisruption,40,100.0,True
18.638894444444883,76.69415406500971,12.459265503735917,77.53006801300431,SleepDisruption,40,100.0,True
18.655561111111552,70.91468856766748,14.29891815258415,78.02115041105814,SleepDisruption,40,100.0,True
18.672227777778218,69.17663371222513,14.675978855806923,79.59071082758615,SleepDisruption,40,100.0,True
18.688894444444884,70.65430737591494,12.968797931560415,81.29298615096766,SleepDisruption,40,100.0,True
18.705561111111553,73.35700185192941,14.00917324818213,79.17097246449217,SleepDisruption,40,100.0,True
18.722227777778222,67.30272278345845,13.883733354689634,79.60662844724854,SleepDisruption,40,100.0,True
18.738894444444888,73.91241270795337,15.842150658568263,77.60029187579775,SleepDisruption,40,100.0,True
18.755561111111554,70.38368604714677,15.924496037012574,76.58440427366257,SleepDisruption,40,100.0,True
18.772227777778223,75.44343798220069,12.3356436066698,79.30797246447023,SleepDisruption,40,100.0,True
18.788894444444892,64.81721908529859,16.49392700572799,78.34248164920115,SleepDisruption,40,100.0,True
18.805561111111558,69.64030267468749,13.084774278846677,75.1547427025005,SleepDisruption,40,100.0,True
18.822227777778224,66.9405955462977,14.980673294327426,77.3438607531488,SleepDisruption,40,100.0,True
18.838894444444893,69.52131160090815,14.970497980863732,77.8342059530369,SleepDisruption,40,100.0,True
18.855561111111562,72.74299770332684,13.004309773158193,76.97908426594304,SleepDisruption,40,100.0,True
18.872227777778228,71.46232012365074,14.493267793839099,80.96347118908426,SleepDisruption,40,100.0,True
18.888894444444894,71.23986729315595,13.892466255733936,78.95967807380444,SleepDisruption,40,100.0,True
18.905561111111563,71.52244538585981,14.55433000463239,80.7463498357773,SleepDisruption,40,100.0,True
18.922227777778232,72.61016472185983,14.230672302380626,78.52685052330432,SleepDisruption,40,100.0,True
18.938894444444898,68.97439187417068,15.196339485370247,78.16277567285016,SleepDisruption,40,100.0,True
18.955561111111564,74.12054892269715,14.075399543146062,76.1268043647795,SleepDisruption,40,100.0,True
18.972227777778233,73.98799791115646,13.832125930573689,78.02385906639313,SleepDisruption,40,100.0,True
18.988894444444902,73.15511381296831,15.09606423305718,78.02610785135089,SleepDisruption,40,100.0,True
19.005561111111568,73.6696003282538,14.580395964858603,75.26577223193154,SleepDisruption,40,100.0,True
19.022227777778234,72.88925400242597,14.731813394320888,76.9209450604592,SleepDisruption,40,100.0,True
19.038894444444903,78.1052199081932,13.335413327741403,77.35343480296727,SleepDisruption,40,100.0,True
19.055561111111572,71.73871748684248,12.954737218601526,78.82695908811144,SleepDisruption,40,100.0,True
19.072227777778238,71.07875034499627,13.432277856747298,78.92270022397142,SleepDisruption,40,100.0,True
19.088894444444904,69.73941725892787,13.379178614319411,76.83736303606959,SleepDisruption,40,100.0,True
19.105561111111573,68.90321198826649,14.786199268652915,78.93773920508377,SleepDisruption,40,100.0,True
19.122227777778242,68.26658463719677,14.975984050294052,77.63584214130296,SleepDisruption,40,100.0,True
19.138894444444908,69.33360806030724,13.8448697104676,72.2607599502901,SleepDisruption,40,100.0,True
19.155561111111574,71.78795885504378,15.430919018824353,77.03059593609692,SleepDisruption,40,100.0,True
19.172227777778243,73.00288538549314,15.36846939376513,80.15797728028475,SleepDisruption,40,100.0,True
19.188894444444912,72.15342617565649,14.243398916400539,74.63638848674464,SleepDisruption,40,100.0,True
19.205561111111578,69.70339416771085,13.17810822845696,78.22538240083108,SleepDisruption,40,100.0,True
19.222227777778244,74.70055369205988,15.57537664943554,81.17052242837057,SleepDisruption,40,100.0,True
19.238894444444913,74.21823801690284,13.938982648971592,76.47877409397904,SleepDisruption,40,100.0,True
19.255561111111582,71.52105507773395,14.126165196430975,78.00429816085537,SleepDisruption,40,100.0,True
19.272227777778248,70.04125156600587,13.660394974393432,75.39196748554416,SleepDisruption,40,100.0,True
19.288894444444914,73.6452837624894,13.110209673702803,81.25446228332714,SleepDisruption,40,100.0,True
19.305561111111583,72.56392076245831,12.531360569684708,77.83333474600677,SleepDisruption,40,100.0,True
19.322227777778252,67.65561822175485,14.632868323557288,78.09325368558804,SleepDisruption,40,100.0,True
19.338894444444918,71.79605923204679,13.21659894610338,80.70860093101125,SleepDisruption,40,100.0,True
19.355561111111584,72.78610743622315,17.059531228996825,79.32295678929096,SleepDisruption,40,100.0,True
19.372227777778253,69.30091564053674,12.913926417387522,76.24874253500651,SleepDisruption,40,100.0,True
19.388894444444922,72.56953017851232,12.74261752501863,76.70544415182536,SleepDisruption,40,100.0,True
19.405561111111588,67.63553254422663,14.510138715613442,78.9898626090466,SleepDisruption,40,100.0,True
19.422227777778254,76.00855830003651,15.529313478967296,76.75175788987411,SleepDisruption,40,100.0,True
19.438894444444923,75.74384995517829,14.064589656943221,73.76551337575894,SleepDisruption,40,100.0,True
19.455561111111592,71.2424479970911,14.572242420187274,77.89351840272184,SleepDisruption,40,100.0,True
19.472227777778258,73.09036301351722,12.15645258254129,75.03957467775038,SleepDisruption,40,100.0,True
19.488894444444924,64.77023410260037,13.322488454308234,81.23256350712745,SleepDisruption,40,100.0,True
19.505561111111593,68.530957019204,12.926384270862433,78.35357527552631,SleepDisruption,40,100.0,True
19.522227777778262,71.11866323954361,12.10495415005212,76.18964988651285,SleepDisruption,40,100.0,True
19.538894444444928,68.78360093571942,14.116980234023886,76.60273517067509,SleepDisruption,40,100.0,True
19.555561111111594,74.14318944789197,11.757172378389566,74.22120482425215,SleepDisruption,40,100.0,True
19.572227777778263,77.99188959224398,12.677804033912551,75.801076226439,SleepDisruption,40,100.0,True
19.588894444444932,68.4701558417121,13.462806205986581,80.0326464050814,SleepDisruption,40,100.0,True
19.605561111111598,69.48760978774442,13.168714164048923,82.46357229098479,SleepDisruption,40,100.0,True
19.622227777778264,72.7063451049298,14.396408502207068,79.45279302639791,SleepDisruption,40,100.0,True
19.638894444444933,76.83334844549886,14.30558019190248,77.81591492275794,SleepDisruption,40,100.0,True
19.655561111111602,68.33287706238029,14.893798745935456,77.13608124869216,SleepDisruption,40,100.0,True
19.672227777778268,72.74710836692083,14.752383732712678,76.08700837284728,SleepDisruption,40,100.0,True
19.688894444444934,77.46389655243932,15.14081278936138,82.11953179867947,SleepDisruption,40,100.0,True
19.705561111111603,67.0447225554622,13.998081599990947,77.62250259627125,SleepDisruption,40,100.0,True
19.722227777778272,68.1567923794625,14.30346690081667,82.231259660125,SleepDisruption,40,100.0,True
19.738894444444938,70.72918018061749,14.511513701919192,80.78703901922012,SleepDisruption,40,100.0,True
19.755561111111604,70.43823476143376,14.141656697391026,74.51840713730745,SleepDisruption,40,100.0,True
19.772227777778273,74.43780386326094,13.602805690082926,76.66809520848142,SleepDisruption,40,100.0,True
19.788894444444942,72.72497915946252,13.667557465660229,76.66190975165236,SleepDisruption,40,100.0,True
19.805561111111608,66.67511382107361,13.182441601670035,77.84030727178852,SleepDisruption,40,100.0,True
19.822227777778274,73.54623120870244,14.42161682990983,77.8793714937725,SleepDisruption,40,100.0,True
19.838894444444943,70.26738333793305,13.905984825914844,83.99247819079629,SleepDisruption,40,100.0,True
19.855561111111612,75.82334165082372,13.336826249363234,75.84554425105048,SleepDisruption,40,100.0,True
19.872227777778278,70.11723739068924,13.337755180675407,78.45793987132878,SleepDisruption,40,100.0,True
19.888894444444944,70.0901541506933,12.789601272217212,79.2330154849356,SleepDisruption,40,100.0,True
19.905561111111613,73.6233948324136,14.9788413412372,77.99685599106161,SleepDisruption,40,100.0,True
19.922227777778282,74.28877944701081,14.078617669531788,78.22036115556271,SleepDisruption,40,100.0,True
19.938894444444948,73.34429809180861,13.137199980426729,75.91038221138683,SleepDisruption,40,100.0,True
19.955561111111614,66.94320804784557,14.808547749602019,78.21297238920536,SleepDisruption,40,100.0,True
19.972227777778283,73.61410331978475,13.439551190205627,79.02279799234874,SleepDisruption,40,100.0,True
19.988894444444952,68.8970758449768,12.593499372987768,78.65520116854226,SleepDisruption,40,100.0,True
20.005561111111618,72.70582833476479,15.021222289219132,79.14040180782418,SleepDisruption,40,100.0,True
20.022227777778284,67.72879669380282,13.462903010433887,80.82521580127246,SleepDisruption,40,100.0,True
20.038894444444953,73.33896644262919,13.59110090979121,79.87393308382869,SleepDisruption,40,100.0,True
20.055561111111622,69.58020328707788,14.041180020349177,78.14258922699487,SleepDisruption,40,100.0,True
20.072227777778288,68.15209604921843,15.142589222790114,75.65648329623345,SleepDisruption,40,100.0,True
20.088894444444954,74.1414604094472,14.020037290866311,76.79998945057775,SleepDisruption,40,100.0,True
20.105561111111623,72.72493356503026,12.80088287385477,77.56073769616516,SleepDisruption,40,100.0,True
20.122227777778292,70.1580695958213,14.543877004112181,78.5046916626829,SleepDisruption,40,100.0,True
20.138894444444958,76.35353654706319,13.515010275738277,77.04333447700121,SleepDisruption,40,100.0,True
20.155561111111624,70.67804273529077,15.887923971529466,76.12853360163129,SleepDisruption,40,100.0,True
20.172227777778293,72.09632302191281,13.99888027800211,75.62360262175933,SleepDisruption,40,100.0,True
20.188894444444962,72.8067403430358,11.764964502101334,74.69764448188894,SleepDisruption,40,100.0,True
20.205561111111628,70.14100219761416,14.357364972155674,77.53009859245086,SleepDisruption,40,100.0,True
20.222227777778294,73.41340888019978,15.944597792260229,75.06066911585938,SleepDisruption,40,100.0,True
20.238894444444963,70.39964295850582,15.57592028854539,75.99894863168521,SleepDisruption,40,100.0,True
20.255561111111632,70.76508503335137,15.830954288756566,77.2121962543114,SleepDisruption,40,100.0,True
20.272227777778298,76.08792791941002,12.980239814618537,75.32816538121713,SleepDisruption,40,100.0,True
20.288894444444963,68.8782418424627,14.91215239597678,78.7595043769974,SleepDisruption,40,100.0,True
20.305561111111633,64.76165900721153,13.278005460263289,79.48044612721138,SleepDisruption,40,100.0,True
20.322227777778302,76.83281098503568,14.224289399416925,76.9011459604492,SleepDisruption,40,100.0,True
20.338894444444968,79.647983857821,12.727047571260268,77.12594538478,SleepDisruption,40,100.0,True
20.355561111111633,70.784192203652,13.355544235117284,79.07485954027815,SleepDisruption,40,100.0,True
20.372227777778303,66.18948587813945,13.323753302636385,76.57200980553064,SleepDisruption,40,100.0,True
20.388894444444972,71.06854807141217,14.898555280142617,76.4345321768054,SleepDisruption,40,100.0,True
20.405561111111638,71.141331150478,14.800719121669655,80.39299695637258,SleepDisruption,40,100.0,True
20.422227777778303,71.43022847693322,14.276819729330821,79.76837547742558,SleepDisruption,40,100.0,True
20.438894444444973,68.65983587423446,12.649578581944615,79.20310000468784,SleepDisruption,40,100.0,True
20.455561111111642,73.73868342742944,13.68836056605028,79.85128924278818,SleepDisruption,40,100.0,True
20.472227777778308,73.57352212585826,13.253883517057274,74.04544254926527,SleepDisruption,40,100.0,True
20.488894444444973,67.51678314054207,14.869675756694491,80.70767109358621,SleepDisruption,40,100.0,True
20.505561111111643,74.09759019508466,15.178184852817184,78.78412423316749,SleepDisruption,40,100.0,True
20.522227777778312,78.15805494583768,15.056385586030883,80.02156276801146,SleepDisruption,40,100.0,True
20.538894444444978,72.51588099731119,13.24478058058298,78.77432355823272,SleepDisruption,40,100.0,True
20.555561111111643,70.98802451379449,11.26046687771052,78.09784964936031,SleepDisruption,40,100.0,True
20.572227777778313,71.57399035677743,12.233038101869946,77.4493815752759,SleepDisruption,40,100.0,True
20.588894444444982,73.84577030090568,15.421626978082209,78.7342887537724,SleepDisruption,40,100.0,True
20.605561111111648,66.80798518347835,13.598745060680177,77.3765041821909,SleepDisruption,40,100.0,True
20.622227777778313,72.4931721089319,13.249275381734888,79.73575220013022,SleepDisruption,40,100.0,True
20.638894444444983,70.82860815161158,15.642660293436235,74.8270867108956,SleepDisruption,40,100.0,True
20.655561111111652,77.54347503886814,15.265159945488326,76.91684827641144,SleepDisruption,40,100.0,True
20.672227777778318,71.47748179858513,14.024448721919788,82.08964649695329,SleepDisruption,40,100.0,True
20.688894444444983,77.00366283335856,13.706596908936026,76.74783907285521,SleepDisruption,40,100.0,True
20.705561111111653,68.68877790665398,13.867898787186874,77.52263255387304,SleepDisruption,40,100.0,True
20.722227777778322,73.76177750040837,14.227162798387466,76.23483813329985,SleepDisruption,40,100.0,True
20.738894444444988,72.95820079137368,15.600047281319608,78.67169134577165,SleepDisruption,40,100.0,True
20.755561111111653,69.39285825640565,14.422467424237226,76.52747021971561,SleepDisruption,40,100.0,True
20.772227777778323,72.53218834391082,14.726029033039142,77.6287781303859,SleepDisruption,40,100.0,True
20.788894444444992,75.6375565104948,15.16927010907017,79.69773307207014,SleepDisruption,40,100.0,True
20.805561111111658,71.0286248871402,12.830323998975581,76.60247316237037,SleepDisruption,40,100.0,True
20.822227777778323,66.92411205249071,14.754861892474043,79.57722223853044,SleepDisruption,40,100.0,True
20.838894444444993,71.94731152056767,13.705431245338389,79.64445863112071,SleepDisruption,40,100.0,True
20.855561111111662,69.29273071562247,11.483904804227233,80.10991218943859,SleepDisruption,40,100.0,True
20.872227777778328,70.97297718400836,11.871830458014188,78.28108198983608,SleepDisruption,40,100.0,True
20.888894444444993,71.75523669094464,12.981882388481313,84.48251815395358,SleepDisruption,40,100.0,True
20.905561111111663,66.88304335195345,14.531223228592582,80.10906739308416,SleepDisruption,40,100.0,True
20.922227777778332,67.15302498203796,14.113799565340296,78.64975524881365,SleepDisruption,40,100.0,True
20.938894444444998,73.44620050657657,14.184366707175665,76.24815117183653,SleepDisruption,40,100.0,True
20.955561111111663,70.43184391149096,15.950943482686693,77.80588174825172,SleepDisruption,40,100.0,True
20.972227777778333,64.3057669745383,12.730910385140188,80.85265395380007,SleepDisruption,40,100.0,True
20.988894444445002,74.3545321098244,13.972566645816276,81.41906923125254,SleepDisruption,40,100.0,True
21.005561111111668,72.81710926582272,14.304435522813815,80.95665820088045,SleepDisruption,40,100.0,True
21.022227777778333,69.85837552789054,13.263726883461665,79.57038461345924,SleepDisruption,40,100.0,True
